user_id,group,platform,user_tenure_days,games_watched_30d,favorite_team_playing,clicked,session_duration_sec,engagement_tier
8778,treatment,Android,369,6,False,0,124,Mid (4-7)
8779,control,Android,290,4,False,0,237,Mid (4-7)
8780,control,iOS,252,7,True,1,387,Mid (4-7)
8781,treatment,iOS,338,8,False,0,120,High (8+)
8782,control,iOS,173,8,True,0,200,High (8+)
8783,treatment,Android,125,3,False,1,309,Low (0-3)
8784,treatment,Android,84,6,True,0,188,Mid (4-7)
8785,control,Android,45,7,False,1,238,Mid (4-7)
8786,control,iOS,146,3,True,0,165,Low (0-3)
8787,treatment,Android,396,3,False,0,258,Low (0-3)
8788,control,Android,162,3,True,0,116,Low (0-3)
8789,treatment,iOS,453,4,False,0,158,Mid (4-7)
8790,treatment,iOS,79,8,False,0,255,High (8+)
8791,control,Android,213,3,False,0,282,Low (0-3)
8792,control,Android,188,8,True,0,225,High (8+)
8793,treatment,Android,199,6,False,1,505,Mid (4-7)
8794,control,iOS,186,8,False,0,250,High (8+)
8795,control,iOS,45,3,True,1,396,Low (0-3)
8796,control,Android,27,12,False,1,480,High (8+)
8797,treatment,Android,692,6,False,1,344,Mid (4-7)
8798,control,Android,8,14,False,0,117,High (8+)
8799,control,Android,113,9,True,0,77,High (8+)
8800,treatment,iOS,99,6,True,0,229,Mid (4-7)
8801,control,Android,80,8,False,0,172,High (8+)
8802,control,iOS,274,4,False,0,188,Mid (4-7)
8803,treatment,iOS,246,10,True,0,217,High (8+)
8804,treatment,iOS,424,10,False,0,282,High (8+)
8805,treatment,Android,90,9,True,0,141,High (8+)
8806,control,Android,149,6,False,0,158,Mid (4-7)
8807,treatment,iOS,401,8,True,0,160,High (8+)
8808,control,iOS,916,5,False,0,140,Mid (4-7)
8809,control,Android,626,4,False,1,343,Mid (4-7)
8810,control,Android,227,6,False,1,343,Mid (4-7)
8811,control,Android,27,10,True,1,548,High (8+)
8812,treatment,iOS,4,6,False,0,214,Mid (4-7)
8813,control,iOS,313,6,False,0,173,Mid (4-7)
8814,treatment,iOS,330,7,False,0,41,Mid (4-7)
8815,treatment,iOS,246,5,False,0,309,Mid (4-7)
8816,treatment,iOS,59,7,True,1,632,Mid (4-7)
8817,control,iOS,183,3,False,0,231,Low (0-3)
8818,treatment,iOS,68,4,True,0,241,Mid (4-7)
8819,control,iOS,107,8,False,0,172,High (8+)
8820,control,Android,86,5,True,0,309,Mid (4-7)
8821,treatment,iOS,440,5,False,0,247,Mid (4-7)
8822,control,iOS,48,6,False,0,139,Mid (4-7)
8823,control,Android,155,9,True,0,236,High (8+)
8824,treatment,Android,80,4,False,0,252,Mid (4-7)
8825,control,Android,195,6,True,1,468,Mid (4-7)
8826,treatment,Android,149,6,True,0,221,Mid (4-7)
8827,control,Android,463,4,False,0,170,Mid (4-7)
8828,control,Android,19,6,False,0,154,Mid (4-7)
8829,control,Android,44,4,False,0,190,Mid (4-7)
8830,control,Android,261,4,False,0,190,Mid (4-7)
8831,control,iOS,82,5,True,0,167,Mid (4-7)
8832,treatment,iOS,32,6,True,0,56,Mid (4-7)
8833,treatment,Android,125,5,False,0,275,Mid (4-7)
8834,treatment,iOS,190,5,True,0,259,Mid (4-7)
8835,control,Android,8,2,False,0,131,Low (0-3)
8836,treatment,iOS,62,8,False,0,164,High (8+)
8837,treatment,iOS,298,7,False,0,122,Mid (4-7)
8838,treatment,Android,132,4,False,0,87,Mid (4-7)
8839,control,iOS,6,5,False,1,479,Mid (4-7)
8840,treatment,Android,59,3,False,0,188,Low (0-3)
8841,treatment,Android,183,4,True,0,204,Mid (4-7)
8842,control,Android,40,8,False,0,124,High (8+)
8843,treatment,iOS,316,9,True,0,164,High (8+)
8844,control,Android,203,5,False,0,198,Mid (4-7)
8845,treatment,Android,114,8,True,0,143,High (8+)
8846,treatment,Android,445,7,False,1,451,Mid (4-7)
8847,treatment,Android,89,4,False,0,124,Mid (4-7)
8848,control,Android,48,7,False,1,351,Mid (4-7)
8849,control,Android,194,5,False,0,144,Mid (4-7)
8850,treatment,Android,153,3,False,0,161,Low (0-3)
8851,control,iOS,73,3,False,0,117,Low (0-3)
8852,control,iOS,75,5,False,0,58,Mid (4-7)
8853,treatment,iOS,91,7,True,0,204,Mid (4-7)
8854,control,iOS,61,3,True,0,107,Low (0-3)
8855,control,Android,222,8,False,1,404,High (8+)
8856,control,iOS,189,4,True,1,556,Mid (4-7)
8857,control,Android,104,9,False,1,515,High (8+)
8858,treatment,iOS,91,5,False,0,178,Mid (4-7)
8859,treatment,iOS,81,4,False,0,88,Mid (4-7)
8860,treatment,iOS,59,6,True,1,595,Mid (4-7)
8861,treatment,iOS,16,4,False,0,330,Mid (4-7)
8862,treatment,iOS,56,6,True,1,460,Mid (4-7)
8863,treatment,iOS,69,5,False,1,467,Mid (4-7)
8864,control,Android,142,9,False,0,217,High (8+)
8865,treatment,iOS,267,5,False,0,144,Mid (4-7)
8866,control,iOS,90,7,False,0,184,Mid (4-7)
8867,treatment,Android,521,2,True,1,337,Low (0-3)
8868,treatment,iOS,316,3,False,0,119,Low (0-3)
8869,control,iOS,753,5,True,0,230,Mid (4-7)
8870,treatment,iOS,376,11,False,0,247,High (8+)
8871,control,iOS,172,12,False,0,134,High (8+)
8872,treatment,Android,164,7,True,0,225,Mid (4-7)
8873,control,iOS,24,6,False,0,231,Mid (4-7)
8874,treatment,Android,230,6,False,0,179,Mid (4-7)
8875,control,Android,165,3,True,0,269,Low (0-3)
8876,control,iOS,127,8,True,0,278,High (8+)
8877,control,Android,212,7,False,0,146,Mid (4-7)
8878,control,iOS,105,4,False,0,208,Mid (4-7)
8879,control,iOS,133,6,True,0,211,Mid (4-7)
8880,treatment,iOS,91,5,False,0,233,Mid (4-7)
8881,control,iOS,227,9,False,1,480,High (8+)
8882,control,Android,376,4,True,1,359,Mid (4-7)
8883,control,iOS,330,10,False,0,200,High (8+)
8884,treatment,Android,277,2,False,0,322,Low (0-3)
8885,treatment,Android,2,7,False,0,182,Mid (4-7)
8886,treatment,iOS,437,7,True,0,126,Mid (4-7)
8887,treatment,Android,57,4,True,1,377,Mid (4-7)
8888,control,Android,394,7,False,0,164,Mid (4-7)
8889,control,iOS,39,8,False,0,151,High (8+)
8890,control,iOS,104,6,True,0,180,Mid (4-7)
8891,treatment,iOS,249,3,False,0,205,Low (0-3)
8892,treatment,iOS,184,3,True,0,142,Low (0-3)
8893,control,iOS,96,6,True,0,226,Mid (4-7)
8894,control,iOS,204,9,False,0,153,High (8+)
8895,control,Android,143,7,True,0,230,Mid (4-7)
8896,control,Android,58,6,False,0,184,Mid (4-7)
8897,treatment,iOS,187,6,False,0,205,Mid (4-7)
8898,control,iOS,41,3,False,0,112,Low (0-3)
8899,treatment,iOS,213,8,True,0,86,High (8+)
8900,control,iOS,0,2,False,0,211,Low (0-3)
8901,treatment,iOS,143,5,False,0,302,Mid (4-7)
8902,treatment,Android,92,4,False,0,138,Mid (4-7)
8903,treatment,iOS,65,5,False,0,290,Mid (4-7)
8904,treatment,iOS,130,9,False,1,521,High (8+)
8905,treatment,iOS,186,5,False,0,154,Mid (4-7)
8906,treatment,Android,605,9,True,0,162,High (8+)
8907,treatment,Android,322,6,True,1,502,Mid (4-7)
8908,treatment,iOS,227,3,True,0,273,Low (0-3)
8909,treatment,iOS,117,8,False,0,212,High (8+)
8910,treatment,iOS,89,5,True,0,181,Mid (4-7)
8911,treatment,iOS,5,2,True,1,330,Low (0-3)
8912,treatment,Android,80,6,False,0,121,Mid (4-7)
8913,control,Android,339,7,True,0,143,Mid (4-7)
8914,control,Android,87,3,True,1,318,Low (0-3)
8915,control,iOS,111,2,False,0,194,Low (0-3)
8916,treatment,iOS,57,8,False,1,610,High (8+)
8917,treatment,Android,57,12,False,0,193,High (8+)
8918,control,iOS,11,9,True,1,494,High (8+)
8919,treatment,Android,171,6,True,0,114,Mid (4-7)
8920,treatment,iOS,106,7,True,0,127,Mid (4-7)
8921,control,iOS,167,9,False,0,218,High (8+)
8922,treatment,Android,142,2,True,1,372,Low (0-3)
8923,treatment,iOS,288,8,False,1,277,High (8+)
8924,control,iOS,250,6,False,0,127,Mid (4-7)
8925,treatment,iOS,265,3,False,1,254,Low (0-3)
8926,treatment,Android,124,4,False,0,184,Mid (4-7)
8927,control,iOS,78,5,True,0,225,Mid (4-7)
8928,control,iOS,487,8,True,1,340,High (8+)
8929,treatment,Android,10,8,True,0,246,High (8+)
8930,control,iOS,29,6,False,0,229,Mid (4-7)
8931,control,Android,97,6,False,1,440,Mid (4-7)
8932,control,iOS,171,8,False,0,232,High (8+)
8933,treatment,Android,1,5,True,0,188,Mid (4-7)
8934,treatment,iOS,228,5,False,0,174,Mid (4-7)
8935,treatment,Android,147,7,False,0,220,Mid (4-7)
8936,control,Android,119,9,False,0,209,High (8+)
8937,treatment,Android,99,5,True,0,146,Mid (4-7)
8938,control,iOS,131,8,False,0,207,High (8+)
8939,control,iOS,31,10,True,1,461,High (8+)
8940,control,Android,20,6,False,0,234,Mid (4-7)
8941,control,iOS,61,15,False,0,206,High (8+)
8942,treatment,iOS,222,5,True,1,412,Mid (4-7)
8943,treatment,Android,159,7,False,0,153,Mid (4-7)
8944,control,iOS,117,8,True,0,366,High (8+)
8945,treatment,Android,152,7,False,0,245,Mid (4-7)
8946,treatment,iOS,147,6,True,0,169,Mid (4-7)
8947,treatment,Android,66,9,True,0,216,High (8+)
8948,control,iOS,18,3,True,1,542,Low (0-3)
8949,treatment,iOS,408,4,True,1,494,Mid (4-7)
8950,control,Android,164,6,False,0,0,Mid (4-7)
8951,treatment,iOS,215,11,False,1,389,High (8+)
8952,control,Android,112,7,False,0,242,Mid (4-7)
8953,treatment,Android,254,3,False,0,152,Low (0-3)
8954,control,iOS,158,5,False,0,89,Mid (4-7)
8955,control,Android,9,9,True,1,304,High (8+)
8956,treatment,iOS,397,1,True,0,188,Low (0-3)
8957,treatment,Android,65,7,False,0,286,Mid (4-7)
8958,treatment,iOS,26,7,False,0,193,Mid (4-7)
8959,treatment,Android,16,8,False,1,341,High (8+)
8960,control,Android,229,6,False,0,245,Mid (4-7)
8961,treatment,iOS,219,4,False,0,163,Mid (4-7)
8962,control,Android,216,5,False,1,411,Mid (4-7)
8963,control,iOS,445,6,False,0,135,Mid (4-7)
8964,treatment,iOS,77,11,False,0,219,High (8+)
8965,treatment,iOS,148,7,False,0,131,Mid (4-7)
8966,treatment,iOS,173,3,False,0,241,Low (0-3)
8967,treatment,iOS,699,10,False,0,292,High (8+)
8968,treatment,iOS,67,5,True,1,384,Mid (4-7)
8969,control,iOS,563,3,False,0,152,Low (0-3)
8970,control,iOS,28,7,False,1,437,Mid (4-7)
8971,treatment,iOS,259,6,False,1,515,Mid (4-7)
8972,control,Android,180,10,False,0,156,High (8+)
8973,control,Android,305,7,False,1,316,Mid (4-7)
8974,control,iOS,5,6,False,0,203,Mid (4-7)
8975,treatment,Android,14,8,False,0,274,High (8+)
8976,control,Android,13,5,True,0,201,Mid (4-7)
8977,treatment,Android,161,5,False,0,150,Mid (4-7)
8978,treatment,iOS,166,1,False,0,257,Low (0-3)
8979,control,iOS,425,6,True,0,146,Mid (4-7)
8980,treatment,Android,113,4,False,1,280,Mid (4-7)
8981,treatment,Android,12,4,False,0,171,Mid (4-7)
8982,treatment,iOS,42,3,False,0,129,Low (0-3)
8983,treatment,iOS,1,10,False,1,293,High (8+)
8984,control,Android,269,8,True,0,245,High (8+)
8985,treatment,Android,304,3,False,0,182,Low (0-3)
8986,control,Android,1113,6,False,0,99,Mid (4-7)
8987,treatment,iOS,95,10,False,1,422,High (8+)
8988,treatment,iOS,3,9,True,1,355,High (8+)
8989,treatment,iOS,48,8,True,0,159,High (8+)
8990,control,iOS,159,6,True,0,172,Mid (4-7)
8991,control,iOS,588,7,True,0,251,Mid (4-7)
8992,control,Android,19,4,False,0,162,Mid (4-7)
8993,control,iOS,23,11,False,0,200,High (8+)
8994,control,Android,217,13,False,0,194,High (8+)
8995,treatment,iOS,198,7,True,0,85,Mid (4-7)
8996,control,iOS,51,4,True,0,111,Mid (4-7)
8997,treatment,iOS,301,7,False,0,173,Mid (4-7)
8998,control,iOS,24,7,True,0,219,Mid (4-7)
8999,treatment,Android,468,7,False,0,282,Mid (4-7)
9000,treatment,iOS,40,7,False,0,85,Mid (4-7)
9001,treatment,iOS,15,4,True,0,92,Mid (4-7)
9002,treatment,iOS,74,4,False,0,175,Mid (4-7)
9003,control,iOS,37,5,False,1,596,Mid (4-7)
9004,treatment,Android,134,6,False,0,124,Mid (4-7)
9005,control,iOS,208,3,False,1,455,Low (0-3)
9006,control,Android,121,9,False,0,232,High (8+)
9007,treatment,Android,194,7,False,0,228,Mid (4-7)
9008,control,iOS,81,5,False,0,314,Mid (4-7)
9009,treatment,iOS,5,7,True,0,143,Mid (4-7)
9010,control,Android,657,3,True,0,38,Low (0-3)
9011,control,Android,308,7,True,1,361,Mid (4-7)
9012,control,iOS,13,9,False,0,240,High (8+)
9013,control,iOS,107,2,False,0,248,Low (0-3)
9014,control,iOS,181,8,False,1,465,High (8+)
9015,control,iOS,38,13,True,0,269,High (8+)
9016,control,iOS,155,3,False,0,84,Low (0-3)
9017,treatment,iOS,137,6,False,1,484,Mid (4-7)
9018,control,iOS,42,7,True,0,211,Mid (4-7)
9019,treatment,iOS,27,6,False,1,411,Mid (4-7)
9020,control,iOS,256,5,False,0,211,Mid (4-7)
9021,treatment,Android,70,7,True,0,154,Mid (4-7)
9022,control,iOS,50,6,True,0,190,Mid (4-7)
9023,control,Android,241,6,False,0,101,Mid (4-7)
9024,treatment,iOS,239,6,False,0,275,Mid (4-7)
9025,control,Android,58,3,False,0,171,Low (0-3)
9026,treatment,iOS,370,3,False,0,161,Low (0-3)
9027,control,Android,209,2,True,1,391,Low (0-3)
9028,treatment,iOS,76,5,False,0,101,Mid (4-7)
9029,control,iOS,100,6,False,0,168,Mid (4-7)
9030,control,Android,233,9,False,0,106,High (8+)
9031,treatment,iOS,42,5,False,0,134,Mid (4-7)
9032,control,Android,113,5,True,1,341,Mid (4-7)
9033,treatment,iOS,190,8,False,0,209,High (8+)
9034,control,iOS,139,7,False,0,149,Mid (4-7)
9035,treatment,iOS,168,5,True,0,162,Mid (4-7)
9036,control,Android,142,9,False,0,223,High (8+)
9037,treatment,iOS,39,5,False,0,163,Mid (4-7)
9038,treatment,Android,95,9,False,0,135,High (8+)
9039,control,iOS,136,2,False,0,205,Low (0-3)
9040,control,Android,272,7,True,0,181,Mid (4-7)
9041,control,iOS,190,3,True,1,264,Low (0-3)
9042,treatment,iOS,100,4,False,0,249,Mid (4-7)
9043,control,iOS,659,7,True,0,153,Mid (4-7)
9044,control,iOS,20,7,False,0,220,Mid (4-7)
9045,control,iOS,41,2,False,0,46,Low (0-3)
9046,control,iOS,75,8,False,0,161,High (8+)
9047,treatment,iOS,46,8,False,0,183,High (8+)
9048,treatment,iOS,176,8,False,0,170,High (8+)
9049,treatment,iOS,7,7,False,0,136,Mid (4-7)
9050,treatment,iOS,35,5,False,0,88,Mid (4-7)
9051,treatment,iOS,62,5,True,1,337,Mid (4-7)
9052,control,Android,206,5,False,0,148,Mid (4-7)
9053,control,Android,375,6,False,0,191,Mid (4-7)
9054,treatment,iOS,288,8,False,0,240,High (8+)
9055,treatment,Android,36,4,True,0,114,Mid (4-7)
9056,treatment,Android,150,7,False,0,198,Mid (4-7)
9057,control,iOS,5,2,True,0,144,Low (0-3)
9058,control,iOS,66,6,False,0,220,Mid (4-7)
9059,control,Android,295,3,True,0,239,Low (0-3)
9060,treatment,Android,109,5,False,0,219,Mid (4-7)
9061,treatment,Android,29,10,True,0,211,High (8+)
9062,treatment,Android,103,6,True,0,46,Mid (4-7)
9063,control,iOS,39,12,False,0,149,High (8+)
9064,treatment,iOS,89,5,False,0,233,Mid (4-7)
9065,control,iOS,120,6,True,1,593,Mid (4-7)
9066,control,iOS,77,8,False,0,232,High (8+)
9067,treatment,iOS,497,3,False,1,551,Low (0-3)
9068,control,iOS,148,6,False,0,185,Mid (4-7)
9069,control,iOS,333,7,False,0,153,Mid (4-7)
9070,treatment,iOS,257,3,False,0,270,Low (0-3)
9071,treatment,iOS,194,8,False,0,211,High (8+)
9072,control,iOS,123,8,True,1,326,High (8+)
9073,treatment,iOS,0,6,False,0,197,Mid (4-7)
9074,control,iOS,171,7,True,1,336,Mid (4-7)
9075,treatment,Android,79,5,False,0,205,Mid (4-7)
9076,treatment,Android,22,4,False,1,477,Mid (4-7)
9077,treatment,iOS,105,3,True,0,107,Low (0-3)
9078,treatment,iOS,239,3,False,0,108,Low (0-3)
9079,control,Android,587,7,True,0,251,Mid (4-7)
9080,control,iOS,84,5,True,0,135,Mid (4-7)
9081,control,Android,140,6,True,0,166,Mid (4-7)
9082,control,iOS,342,2,False,0,204,Low (0-3)
9083,treatment,Android,73,6,False,1,279,Mid (4-7)
9084,control,Android,27,7,False,0,188,Mid (4-7)
9085,control,Android,59,3,False,0,144,Low (0-3)
9086,control,iOS,412,3,True,0,280,Low (0-3)
9087,treatment,Android,31,3,True,1,487,Low (0-3)
9088,control,Android,71,4,False,1,156,Mid (4-7)
9089,treatment,Android,112,4,True,0,327,Mid (4-7)
9090,control,iOS,338,5,True,0,142,Mid (4-7)
9091,control,Android,499,10,False,0,210,High (8+)
9092,control,iOS,99,6,False,0,191,Mid (4-7)
9093,treatment,iOS,483,5,True,0,202,Mid (4-7)
9094,treatment,iOS,31,11,True,0,197,High (8+)
9095,treatment,iOS,30,8,False,0,345,High (8+)
9096,control,Android,536,5,True,0,203,Mid (4-7)
9097,control,Android,128,7,False,0,207,Mid (4-7)
9098,treatment,iOS,37,4,True,0,128,Mid (4-7)
9099,control,Android,120,3,False,0,154,Low (0-3)
9100,treatment,Android,275,6,False,0,209,Mid (4-7)
9101,treatment,iOS,315,4,True,1,334,Mid (4-7)
9102,control,iOS,359,3,False,0,219,Low (0-3)
9103,treatment,iOS,151,4,False,0,169,Mid (4-7)
9104,control,iOS,363,7,True,0,141,Mid (4-7)
9105,control,iOS,128,5,False,0,79,Mid (4-7)
9106,control,iOS,168,5,False,0,258,Mid (4-7)
9107,treatment,iOS,255,8,True,0,161,High (8+)
9108,control,Android,99,7,True,0,166,Mid (4-7)
9109,treatment,Android,13,8,True,0,231,High (8+)
9110,treatment,iOS,77,5,False,0,144,Mid (4-7)
9111,treatment,iOS,176,5,False,0,279,Mid (4-7)
9112,treatment,iOS,38,6,False,0,206,Mid (4-7)
9113,control,iOS,28,5,True,0,252,Mid (4-7)
9114,control,iOS,62,4,False,0,235,Mid (4-7)
9115,control,iOS,5,5,False,0,227,Mid (4-7)
9116,treatment,iOS,244,4,False,0,151,Mid (4-7)
9117,treatment,iOS,53,6,True,0,116,Mid (4-7)
9118,treatment,iOS,23,5,True,0,238,Mid (4-7)
9119,treatment,Android,216,4,True,1,488,Mid (4-7)
9120,treatment,iOS,333,5,True,1,365,Mid (4-7)
9121,control,iOS,3,6,False,0,165,Mid (4-7)
9122,treatment,iOS,47,5,False,1,424,Mid (4-7)
9123,treatment,Android,522,8,False,1,407,High (8+)
9124,control,Android,87,2,False,0,168,Low (0-3)
9125,treatment,iOS,502,6,False,0,173,Mid (4-7)
9126,control,Android,57,6,False,0,157,Mid (4-7)
9127,treatment,iOS,44,8,False,0,190,High (8+)
9128,treatment,Android,43,6,True,0,39,Mid (4-7)
9129,treatment,iOS,16,6,True,0,232,Mid (4-7)
9130,control,iOS,408,9,False,0,286,High (8+)
9131,treatment,Android,702,0,True,0,169,
9132,treatment,iOS,556,7,False,1,442,Mid (4-7)
9133,control,Android,343,11,True,1,632,High (8+)
9134,treatment,iOS,337,6,False,0,210,Mid (4-7)
9135,treatment,Android,194,6,False,0,230,Mid (4-7)
9136,treatment,iOS,314,7,False,0,111,Mid (4-7)
9137,control,iOS,42,8,False,1,275,High (8+)
9138,control,Android,88,3,True,0,126,Low (0-3)
9139,treatment,Android,184,8,False,0,262,High (8+)
9140,control,Android,373,7,False,0,179,Mid (4-7)
9141,control,Android,194,2,False,1,436,Low (0-3)
9142,treatment,Android,328,6,False,0,219,Mid (4-7)
9143,treatment,iOS,115,5,True,0,157,Mid (4-7)
9144,treatment,iOS,227,5,False,0,141,Mid (4-7)
9145,control,iOS,703,4,False,0,85,Mid (4-7)
9146,control,iOS,29,6,False,0,256,Mid (4-7)
9147,control,Android,470,11,False,0,204,High (8+)
9148,control,iOS,133,7,True,1,314,Mid (4-7)
9149,treatment,Android,185,8,False,0,317,High (8+)
9150,treatment,iOS,378,11,False,1,533,High (8+)
9151,control,Android,94,3,False,0,136,Low (0-3)
9152,control,iOS,97,5,False,0,294,Mid (4-7)
9153,control,iOS,134,9,True,0,170,High (8+)
9154,control,Android,3,6,False,0,158,Mid (4-7)
9155,control,iOS,123,9,False,0,177,High (8+)
9156,treatment,iOS,61,7,False,0,205,Mid (4-7)
9157,treatment,iOS,473,7,True,1,521,Mid (4-7)
9158,treatment,iOS,16,10,False,0,288,High (8+)
9159,control,iOS,110,3,True,0,165,Low (0-3)
9160,treatment,Android,530,5,False,0,157,Mid (4-7)
9161,treatment,iOS,416,7,True,0,114,Mid (4-7)
9162,treatment,iOS,217,4,True,0,187,Mid (4-7)
9163,control,iOS,160,5,False,0,60,Mid (4-7)
9164,treatment,Android,59,6,True,0,118,Mid (4-7)
9165,treatment,Android,82,3,False,0,201,Low (0-3)
9166,treatment,iOS,17,6,True,0,189,Mid (4-7)
9167,control,iOS,277,5,False,0,196,Mid (4-7)
9168,control,iOS,70,3,False,1,549,Low (0-3)
9169,control,Android,198,5,False,0,137,Mid (4-7)
9170,control,Android,79,5,True,1,266,Mid (4-7)
9171,treatment,Android,112,6,False,0,182,Mid (4-7)
9172,control,iOS,145,4,True,1,477,Mid (4-7)
9173,control,iOS,291,8,False,0,106,High (8+)
9174,control,iOS,42,9,False,1,359,High (8+)
9175,control,iOS,91,6,True,0,205,Mid (4-7)
9176,control,iOS,25,4,False,0,213,Mid (4-7)
9177,treatment,iOS,14,5,True,1,474,Mid (4-7)
9178,treatment,Android,167,8,False,0,162,High (8+)
9179,control,iOS,37,9,True,0,187,High (8+)
9180,control,Android,11,5,True,0,185,Mid (4-7)
9181,control,iOS,409,6,True,0,180,Mid (4-7)
9182,control,Android,137,6,True,0,119,Mid (4-7)
9183,treatment,Android,26,6,False,0,144,Mid (4-7)
9184,treatment,Android,9,6,True,1,451,Mid (4-7)
9185,treatment,Android,22,5,True,1,320,Mid (4-7)
9186,treatment,Android,114,6,True,0,194,Mid (4-7)
9187,control,iOS,198,7,True,0,194,Mid (4-7)
9188,treatment,iOS,184,4,True,0,302,Mid (4-7)
9189,treatment,Android,28,7,False,0,262,Mid (4-7)
9190,treatment,Android,180,2,True,0,153,Low (0-3)
9191,control,Android,93,5,False,0,296,Mid (4-7)
9192,treatment,iOS,112,7,True,0,231,Mid (4-7)
9193,treatment,iOS,290,3,False,1,449,Low (0-3)
9194,treatment,Android,72,6,False,0,221,Mid (4-7)
9195,control,Android,28,4,True,0,138,Mid (4-7)
9196,treatment,iOS,372,7,True,0,217,Mid (4-7)
9197,treatment,iOS,42,3,True,0,154,Low (0-3)
9198,treatment,iOS,62,11,True,0,229,High (8+)
9199,treatment,iOS,220,3,True,0,91,Low (0-3)
9200,treatment,iOS,207,6,False,0,202,Mid (4-7)
9201,control,iOS,290,7,False,1,350,Mid (4-7)
9202,treatment,Android,36,6,True,1,381,Mid (4-7)
9203,control,iOS,78,1,False,0,237,Low (0-3)
9204,treatment,iOS,24,8,False,0,155,High (8+)
9205,control,Android,140,7,False,1,482,Mid (4-7)
9206,treatment,Android,62,2,True,1,531,Low (0-3)
9207,treatment,Android,210,7,False,0,164,Mid (4-7)
9208,treatment,iOS,0,11,False,0,167,High (8+)
9209,treatment,Android,11,11,False,0,238,High (8+)
9210,treatment,iOS,101,2,False,0,65,Low (0-3)
9211,treatment,Android,571,3,True,0,91,Low (0-3)
9212,control,Android,398,7,True,0,95,Mid (4-7)
9213,control,iOS,921,6,False,0,172,Mid (4-7)
9214,control,iOS,97,7,True,0,215,Mid (4-7)
9215,control,iOS,8,6,True,1,361,Mid (4-7)
9216,treatment,Android,65,4,False,0,122,Mid (4-7)
9217,treatment,iOS,202,8,False,0,236,High (8+)
9218,treatment,Android,26,4,False,1,543,Mid (4-7)
9219,control,iOS,64,3,True,0,225,Low (0-3)
9220,control,iOS,10,5,False,0,152,Mid (4-7)
9221,treatment,Android,115,7,False,0,179,Mid (4-7)
9222,treatment,Android,42,4,False,0,240,Mid (4-7)
9223,control,Android,17,5,True,0,177,Mid (4-7)
9224,treatment,iOS,95,8,True,0,188,High (8+)
9225,treatment,iOS,77,1,True,0,203,Low (0-3)
9226,control,iOS,138,2,False,0,168,Low (0-3)
9227,treatment,iOS,248,5,False,0,150,Mid (4-7)
9228,control,iOS,21,5,True,0,205,Mid (4-7)
9229,treatment,Android,281,7,False,1,429,Mid (4-7)
9230,control,iOS,4,6,True,0,105,Mid (4-7)
9231,control,iOS,105,10,True,0,178,High (8+)
9232,treatment,iOS,159,3,False,0,125,Low (0-3)
9233,control,iOS,566,8,True,0,177,High (8+)
9234,treatment,Android,153,8,False,0,258,High (8+)
9235,control,iOS,31,6,False,0,212,Mid (4-7)
9236,control,iOS,131,8,False,0,169,High (8+)
9237,control,iOS,90,10,True,0,304,High (8+)
9238,control,Android,117,8,False,0,78,High (8+)
9239,treatment,Android,39,6,True,0,147,Mid (4-7)
9240,control,Android,125,9,False,0,189,High (8+)
9241,treatment,iOS,29,2,False,0,120,Low (0-3)
9242,treatment,iOS,245,6,False,0,93,Mid (4-7)
9243,treatment,Android,162,7,False,0,241,Mid (4-7)
9244,control,Android,14,6,False,0,276,Mid (4-7)
9245,treatment,Android,396,3,True,0,143,Low (0-3)
9246,control,Android,172,6,False,0,316,Mid (4-7)
9247,control,iOS,68,8,False,0,36,High (8+)
9248,control,Android,8,3,False,0,186,Low (0-3)
9249,control,Android,180,8,False,1,368,High (8+)
9250,control,Android,84,4,False,0,178,Mid (4-7)
9251,treatment,iOS,428,4,False,0,184,Mid (4-7)
9252,control,iOS,6,4,False,0,174,Mid (4-7)
9253,control,iOS,7,9,False,1,317,High (8+)
9254,treatment,iOS,536,10,False,0,187,High (8+)
9255,control,iOS,602,4,True,0,180,Mid (4-7)
9256,control,Android,5,7,False,0,193,Mid (4-7)
9257,control,iOS,226,10,False,0,92,High (8+)
9258,treatment,iOS,45,8,True,0,261,High (8+)
9259,control,iOS,217,9,False,0,137,High (8+)
9260,control,iOS,365,6,False,0,201,Mid (4-7)
9261,treatment,Android,19,2,True,0,210,Low (0-3)
9262,treatment,iOS,49,6,False,1,260,Mid (4-7)
9263,treatment,iOS,4,6,False,1,440,Mid (4-7)
9264,treatment,Android,8,5,True,1,462,Mid (4-7)
9265,control,Android,5,5,True,0,281,Mid (4-7)
9266,control,iOS,290,6,True,0,248,Mid (4-7)
9267,control,Android,63,3,False,1,467,Low (0-3)
9268,control,Android,122,4,False,0,181,Mid (4-7)
9269,control,Android,279,7,True,0,230,Mid (4-7)
9270,control,iOS,122,3,False,1,448,Low (0-3)
9271,treatment,Android,100,4,False,0,200,Mid (4-7)
9272,treatment,iOS,2,6,True,0,180,Mid (4-7)
9273,control,iOS,151,6,False,1,456,Mid (4-7)
9274,treatment,iOS,23,9,False,0,177,High (8+)
9275,control,iOS,260,3,True,0,240,Low (0-3)
9276,control,Android,53,6,False,1,501,Mid (4-7)
9277,treatment,iOS,201,6,True,0,155,Mid (4-7)
9278,control,iOS,187,3,True,0,182,Low (0-3)
9279,control,iOS,172,7,True,0,226,Mid (4-7)
9280,control,iOS,55,7,False,1,374,Mid (4-7)
